Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
15/05/2010;640,03;89,16187495;100,3834628;27,9;27,9;0
14/05/2010;640,03;89,16187495;100,3834628;29,84;25,89010991;0
13/05/2010;640,06;89,50314545;100,7676844;33,59;29,63228653;0
12/05/2010;640,09;89,8450919;101,1526669;36,44;31,1508392;0,5
11/05/2010;640,13;90,30207539;101,6671647;37,48;36,15552384;2,4
10/05/2010;640,14;90,41651013;101,7960018;35,9;41,19265662;3,3
09/05/2010;640,1;89,9592246;101,281164;30,2;39,42858389;19,3
08/05/2010;640,03;89,16187495;100,3834628;27,76;30,38892514;1,8
07/05/2010;640,01;88,93473582;100,1277368;27,73;27,73;0
06/05/2010;640,01;88,93473582;100,1277368;27,78;26,46597035;0
05/05/2010;640,02;89,04826798;100,2555577;27,86;26,54510451;0
04/05/2010;640,03;89,16187495;100,3834628;27,89;27,89;0
03/05/2010;640,03;89,16187495;100,3834628;28,01;26,69423782;0
02/05/2010;640,04;89,2755568;100,5114522;28,05;28,05;0,2
01/05/2010;640,04;89,2755568;100,5114522;28,1;28,1;0
30/04/2010;640,04;89,2755568;100,5114522;30,37;31,68576218;0
29/04/2010;640,03;89,16187495;100,3834628;28,53;29,84489549;0
28/04/2010;640,02;89,04826798;100,2555577;29,71;31,02402965;0,7
27/04/2010;640,01;88,93473582;100,1277368;30,34;31,65316464;0
26/04/2010;640;88,82127839;100;36,85;35,53683536;16,6
25/04/2010;640,01;88,93473582;100,1277368;44,43;41,80107486;0,6
24/04/2010;640,03;89,16187495;100,3834628;61,42;52,19141611;30,2
23/04/2010;640,1;89,9592246;101,281164;39,66;42,30108884;0
22/04/2010;640,08;89,73103452;101,0242547;28,75;30,06923754;0
21/04/2010;640,07;89,6170524;100,8959272;28,44;29,75836742;0
20/04/2010;640,06;89,50314545;100,7676844;30,19;31,50749815;0
19/04/2010;640,05;89,38931361;100,6395261;31,68;30,36250185;0
18/04/2010;640,06;89,50314545;100,7676844;34,44;34,44;0
17/04/2010;640,06;89,50314545;100,7676844;34,68;33,36163258;0
16/04/2010;640,07;89,6170524;100,8959272;35,03;35,03;0
15/04/2010;640,07;89,6170524;100,8959272;34,68;35,99836742;0
14/04/2010;640,06;89,50314545;100,7676844;34,22;36,85412791;0
13/04/2010;640,04;89,2755568;100,5114522;35,53;40,78785196;0
12/04/2010;640;88,82127839;100;54;51,37280571;1,9
11/04/2010;640,02;89,04826798;100,2555577;63,76;59,81271257;0,3
10/04/2010;640,05;89,38931361;100,6395261;61,67;65,61728743;3,8
09/04/2010;640,02;89,04826798;100,2555577;72,24;72,24;3
08/04/2010;640,02;89,04826798;100,2555577;100,09;96,14271257;5,3
07/04/2010;640,05;89,38931361;100,6395261;127,18;124,5441344;22,1
06/04/2010;640,07;89,6170524;100,8959272;103,2;105,8358656;12,7
05/04/2010;640,05;89,38931361;100,6395261;59,58;63,52728743;11,7
04/04/2010;640,02;89,04826798;100,2555577;59,7;54,43521442;27,7
03/04/2010;640,06;89,50314545;100,7676844;39,73;46,30881523;0,6
02/04/2010;640,01;88,93473582;100,1277368;36,49;36,49;0
01/04/2010;640,01;88,93473582;100,1277368;46,12;47,43316464;0
31/03/2010;640;88,82127839;100;95,11;87,21802013;0
30/03/2010;640,06;89,50314545;100,7676844;102,97;96,3694532;16,7
29/03/2010;640,11;90,0734327;101,4097459;37,79;48,34043689;2,7
28/03/2010;640,03;89,16187495;100,3834628;39,85;39,85;0,3
27/03/2010;640,03;89,16187495;100,3834628;44,43;43,11423782;20
26/03/2010;640,04;89,2755568;100,5114522;49,04;46,40587209;59,7
25/03/2010;640,06;89,50314545;100,7676844;40,31;46,88881523;4,7
24/03/2010;640,01;88,93473582;100,1277368;31,39;31,39;0
23/03/2010;640,01;88,93473582;100,1277368;37,25;30,67118477;18,5
22/03/2010;640,06;89,50314545;100,7676844;33,44;33,44;0
21/03/2010;640,06;89,50314545;100,7676844;30,82;30,82;7
20/03/2010;640,06;89,50314545;100,7676844;30,48;31,79749815;0
19/03/2010;640,05;89,38931361;100,6395261;30,72;29,40250185;0
18/03/2010;640,06;89,50314545;100,7676844;30,68;31,99749815;0
17/03/2010;640,05;89,38931361;100,6395261;30;35,26131707;12,8
16/03/2010;640,01;88,93473582;100,1277368;36,43;36,43;0
15/03/2010;640,01;88,93473582;100,1277368;44,2;38,93868293;0
14/03/2010;640,05;89,38931361;100,6395261;33,59;32,27250185;18,8
13/03/2010;640,06;89,50314545;100,7676844;28,05;29,36749815;0
12/03/2010;640,05;89,38931361;100,6395261;27,94;30,57239193;0,2
11/03/2010;640,03;89,16187495;100,3834628;30,56;30,56;0
10/03/2010;640,03;89,16187495;100,3834628;33,11;33,11;0
09/03/2010;640,03;89,16187495;100,3834628;32,97;34,28489549;2,6
08/03/2010;640,02;89,04826798;100,2555577;44,14;41,50934233;15,2
07/03/2010;640,04;89,2755568;100,5114522;56,27;50,99826713;0
06/03/2010;640,08;89,73103452;101,0242547;38,01;43,28173287;0
05/03/2010;640,04;89,2755568;100,5114522;37,45;37,45;1,7
04/03/2010;640,04;89,2755568;100,5114522;37,11;39,74065767;0
03/03/2010;640,02;89,04826798;100,2555577;46,41;45,09510451;0,7
02/03/2010;640,03;89,16187495;100,3834628;71,99;62,76141611;0
01/03/2010;640,1;89,9592246;101,281164;59,72;68,94858389;29,5
28/02/2010;640,03;89,16187495;100,3834628;50,95;56,20439028;0,1
27/02/2010;639,99;88,70789563;99,8723473;88,5;80,61321778;21
26/02/2010;640,05;89,38931361;100,6395261;102,35;99,71413443;0
25/02/2010;640,07;89,6170524;100,8959272;86,38;90,33249533;60,5
24/02/2010;640,04;89,2755568;100,5114522;29,49;30,80576218;0
23/02/2010;640,03;89,16187495;100,3834628;30,23;28,91423782;0
22/02/2010;640,04;89,2755568;100,5114522;30,16;31,47576218;0
21/02/2010;640,03;89,16187495;100,3834628;32,6;33,91489549;0,1
20/02/2010;640,02;89,04826798;100,2555577;46,2;40,93521442;25,4
19/02/2010;640,06;89,50314545;100,7676844;38,35;43,61478558;2,5
18/02/2010;640,02;89,04826798;100,2555577;36,01;37,32402965;14,1
17/02/2010;640,01;88,93473582;100,1277368;36,61;33,98107486;0,7
16/02/2010;640,03;89,16187495;100,3834628;40,63;35,36174249;0
15/02/2010;640,07;89,6170524;100,8959272;28,39;33,65825751;0
14/02/2010;640,03;89,16187495;100,3834628;35,84;37,15489549;0
13/02/2010;640,02;89,04826798;100,2555577;60,1;50,87750094;0
12/02/2010;640,09;89,8450919;101,1526669;59,51;59,51;31
11/02/2010;640,09;89,8450919;101,1526669;50,54;51,86010851;3,1
10/02/2010;640,08;89,73103452;101,0242547;48,53;49,84923754;2,9
09/02/2010;640,07;89,6170524;100,8959272;49,17;50,48836742;0
08/02/2010;640,06;89,50314545;100,7676844;38;44,57881523;0
07/02/2010;640,01;88,93473582;100,1277368;46,54;43,91107486;0
06/02/2010;640,03;89,16187495;100,3834628;48,33;44,38010991;1,7
05/02/2010;640,06;89,50314545;100,7676844;48,24;48,24;0
04/02/2010;640,06;89,50314545;100,7676844;48,67;48,67;0
03/02/2010;640,06;89,50314545;100,7676844;48,52;52,46989009;0,5
02/02/2010;640,03;89,16187495;100,3834628;57,23;58,54489549;0
01/02/2010;640,02;89,04826798;100,2555577;73,12;69,17271257;41,9
31/01/2010;640,05;89,38931361;100,6395261;67,32;72,58131707;7,7
30/01/2010;640,01;88,93473582;100,1277368;72,72;74,03316464;5,2
29/01/2010;640;88,82127839;100;78,06;79,3723005;12,5
28/01/2010;639,99;88,70789563;99,8723473;117,61;99,15884536;71,5
27/01/2010;640,13;90,30207539;101,6671647;92,07;99,99850685;51
26/01/2010;640,07;89,6170524;100,8959272;60,04;70,56264779;3,9
25/01/2010;639,99;88,70789563;99,8723473;84,78;80,84050521;0
24/01/2010;640,02;89,04826798;100,2555577;99,53;90,30750094;0
23/01/2010;640,09;89,8450919;101,1526669;69,06;82,22199384;58,3
22/01/2010;639,99;88,70789563;99,8723473;92,08;86,82560972;8,2
21/01/2010;640,03;89,16187495;100,3834628;91,77;94,39892514;7,1
20/01/2010;640,01;88,93473582;100,1277368;75,17;75,17;35,3
19/01/2010;640,01;88,93473582;100,1277368;92,07;77,56791143;86
18/01/2010;640,12;90,18771627;101,5384128;64,84;70,12566837;17
17/01/2010;640,08;89,73103452;101,0242547;81,3;81,3;24
16/01/2010;640,08;89,73103452;101,0242547;152,67;143,4109023;0
15/01/2010;640,15;90,53102056;101,9249241;122,76;124,0853522;75,5
14/01/2010;640,14;90,41651013;101,7960018;30,73;34,70080362;1
13/01/2010;640,11;90,0734327;101,4097459;29,38;34,66217938;0
12/01/2010;640,07;89,6170524;100,8959272;31,09;33,72586557;0
11/01/2010;640,05;89,38931361;100,6395261;49,21;45,25489688;0
10/01/2010;640,08;89,73103452;101,0242547;66,76;66,76;8
09/01/2010;640,08;89,73103452;101,0242547;88,56;85,91891116;23,5
08/01/2010;640,1;89,9592246;101,281164;90,48;85,18734338;46,2
07/01/2010;640,14;90,41651013;101,7960018;66,08;72,69363695;35,2
06/01/2010;640,09;89,8450919;101,1526669;50,11;51,43010851;13,7
05/01/2010;640,08;89,73103452;101,0242547;52,94;48,97705816;26,1
04/01/2010;640,11;90,0734327;101,4097459;81,99;76,69384413;31,7
03/01/2010;640,15;90,53102056;101,9249241;114,79;112,1366638;16,1
02/01/2010;640,17;90,76026881;102,1830247;86,15;88,80333619;32,7
01/01/2010;640,15;90,53102056;101,9249241;32,63;37,92615587;6,9
31/12/2009;640,11;90,0734327;101,4097459;29,94;28,61727347;0
30/12/2009;640,12;90,18771627;101,5384128;34,85;30,87657066;32
29/12/2009;640,15;90,53102056;101,9249241;39,63;36,97666381;34,2
28/12/2009;640,17;90,76026881;102,1830247;30,99;42,9024339;19,3
27/12/2009;640,08;89,73103452;101,0242547;28,28;36,18239055;16,5
26/12/2009;640,02;89,04826798;100,2555577;27,8;31,73949479;0
25/12/2009;639,99;88,70789563;99,8723473;27,81;23,87050521;0,4
24/12/2009;640,02;89,04826798;100,2555577;28;25,36934233;0
23/12/2009;640,04;89,2755568;100,5114522;28,44;24,48750467;0
22/12/2009;640,07;89,6170524;100,8959272;29,16;25,19967362;0
21/12/2009;640,1;89,9592246;101,281164;29,7;27,05542046;0
20/12/2009;640,12;90,18771627;101,5384128;32,59;33,91272653;0
19/12/2009;640,11;90,0734327;101,4097459;53,77;53,77;19,1
18/12/2009;640,11;90,0734327;101,4097459;72,96;65,01050794;28,5
17/12/2009;640,17;90,76026881;102,1830247;47,14;49,79333619;59,9
16/12/2009;640,15;90,53102056;101,9249241;29,79;35,08615587;0
15/12/2009;640,11;90,0734327;101,4097459;29,99;26,01919638;0
14/12/2009;640,14;90,41651013;101,7960018;32,8;31,47464775;9,8
13/12/2009;640,15;90,53102056;101,9249241;32,98;34,30535225;7,5
12/12/2009;640,14;90,41651013;101,7960018;30,61;33,25807709;3,2
11/12/2009;640,12;90,18771627;101,5384128;33,17;35,81457954;6
10/12/2009;640,1;89,9592246;101,281164;69,28;62,66199113;0
09/12/2009;640,15;90,53102056;101,9249241;68,45;72,42342934;1,6
08/12/2009;640,12;90,18771627;101,5384128;71,7;74,34457954;20,5
07/12/2009;640,1;89,9592246;101,281164;33,44;33,44;5,1
06/12/2009;640,1;89,9592246;101,281164;31,55;35,51032638;0
05/12/2009;640,07;89,6170524;100,8959272;27,79;42,24437296;17,1
04/12/2009;639,96;88,36819457;99,48989271;27,51;40,55993248;2,6
03/12/2009;639,86;87,24068041;98,22047373;27,61;41,86652923;0,3
02/12/2009;639,75;86,00891628;96,83368427;27,63;43,06630669;7,2
01/12/2009;639,63;84,67521938;95,33213315;27,6;35,2731009;0
30/11/2009;639,57;84,01226347;94,58574003;27,33;34,97331125;7,2
29/11/2009;639,51;83,35188138;93,84224466;26,55;37,95951357;25,2
28/11/2009;639,42;82,3660994;92,73239577;26,55;37,89352109;0
27/11/2009;639,33;81,38601918;91,62896623;26,7;37,97814886;3,4
26/11/2009;639,24;80,41158712;90,53189571;26,71;40,40653134;12,8
25/11/2009;639,13;79,22820681;89,19957948;26,79;47,76973677;59
24/11/2009;638,96;77,41555755;87,15879681;26,58;43,68893678;18,3
23/11/2009;638,82;75,93734542;85,49454229;26,96;33,03393627;3,1
22/11/2009;638,77;75,41255732;84,90370628;27,02;27,02;4,9
21/11/2009;638,77;75,41255732;84,90370628;26,99;26,99;12,6
20/11/2009;638,77;75,41255732;84,90370628;27,08;27,08;2,5
19/11/2009;638,77;75,41255732;84,90370628;27,1;19,80898866;0
18/11/2009;638,83;76,0425007;85,61293204;27,01;29,44338639;0
17/11/2009;638,81;75,83225612;85,37622684;27,09;34,37187709;3,8
16/11/2009;638,75;75,20310194;84,66788961;27,08;28,29098895;33,9
15/11/2009;638,74;75,09847249;84,55009188;27,06;24,63726429;6
14/11/2009;638,76;75,30779686;84,78576105;27,06;18,55648328;0
13/11/2009;638,83;76,0425007;85,61293204;27,06;19,7414637;0
12/11/2009;638,89;76,67482224;86,32483525;27,08;20,96006149;0
11/11/2009;638,94;77,20358493;86,92014608;25,78;24,55369393;0
10/11/2009;638,95;77,30953777;87,03943376;25,35;32,69624458;0
09/11/2009;638,89;76,67482224;86,32483525;26,93;35,46561137;38,6
08/11/2009;638,82;75,93734542;85,49454229;26,93;24,49508529;3,3
07/11/2009;638,84;76,14772205;85,73139615;27,03;25,81139492;7,5
06/11/2009;638,85;76,25300953;85,84993473;26,94;28,15860508;0,7
05/11/2009;638,84;76,14772205;85,73139615;27,01;18,4636429;0
04/11/2009;638,91;76,8861273;86,5627344;27,36;17,54643542;0
03/11/2009;638,99;77,73401928;87,51733896;28,18;19,55229216;0
02/11/2009;639,06;78,47945324;88,35659051;28,14;20,71425254;0
01/11/2009;639,12;79,12103782;89,07892259;28,03;21,82018163;0
31/10/2009;639,17;79,65756613;89,68297639;28,18;25,69052436;0
30/10/2009;639,19;79,87265682;89,92513761;27,68;42,56938212;2,1
29/10/2009;639,07;78,58621421;88,47678803;26,92;44,14818584;3,3
28/10/2009;638,93;77,09769895;86,80093368;26,99;34,32698811;6
27/10/2009;638,87;76,46378318;86,08723558;27,35;22,46175782;4,8
26/10/2009;638,91;76,8861273;86,5627344;28,26;20,90447858;0,6
25/10/2009;638,97;77,52164435;87,2782353;28,13;21,97905375;0
24/10/2009;639,02;78,05308611;87,87656237;28,11;21,9395359;0
23/10/2009;639,07;78,58621421;88,47678803;28,18;25,70632559;0
22/10/2009;639,09;78,79993968;88,7174122;28,06;25,58317894;6,5
21/10/2009;639,11;79,01393701;88,95834247;28,14;25,66002549;0,1
20/10/2009;639,13;79,22820681;89,19957948;28,04;31,75877877;20
19/10/2009;639,1;78,90690433;88,83783903;28,14;39,25390259;1,1
18/10/2009;639,01;77,94666314;87,7567454;28,14;45,30296256;43,2
17/10/2009;638,87;76,46378318;86,08723558;28,17;35,47934095;6,2
16/10/2009;638,81;75,83225612;85,37622684;28,19;22,10079753;13
15/10/2009;638,86;76,35836321;85,96854785;28,14;24,47727978;0
14/10/2009;638,89;76,67482224;86,32483525;28;20,65375542;1,3
13/10/2009;638,95;77,30953777;87,03943376;27,96;21,81683117;8,7
12/10/2009;639;77,84030756;87,63700429;27,92;20,52248055;0
11/10/2009;639,06;78,47945324;88,35659051;27,83;22,88264945;0
10/10/2009;639,1;78,90690433;88,83783903;27,94;35,35631775;0
09/10/2009;639,04;78,26613447;88,11642423;28,05;41,5735593;27,2
08/10/2009;638,93;77,09769895;86,80093368;28;29,22475907;13,9
07/10/2009;638,92;76,99187977;86,68179648;27,91;19,32042228;0
06/10/2009;638,99;77,73401928;87,51733896;27,88;19,25229216;10
05/10/2009;639,06;78,47945324;88,35659051;27,88;21,69384518;0,1
04/10/2009;639,11;79,01393701;88,95834247;27,78;19,08624831;1,1
03/10/2009;639,18;79,76507716;89,80401837;27,84;20,35724584;0,7
02/10/2009;639,24;80,41158712;90,53189571;27,82;25,31936239;0
01/10/2009;639,26;80,62764221;90,7751427;27,8;32,79807756;7,6
30/09/2009;639,22;80,19580831;90,28895976;27,83;27,83;12,2
29/09/2009;639,22;80,19580831;90,28895976;27,74;25,24256005;21,9
28/09/2009;639,24;80,41158712;90,53189571;27,77;24,01784235;0
27/09/2009;639,27;80,73577354;90,89688305;27,78;21,51035335;0
26/09/2009;639,32;81,27747101;91,50675658;27,68;26,42365544;0
25/09/2009;639,33;81,38601918;91,62896623;27,81;30,32188292;4,5
24/09/2009;639,31;81,1689925;91,38462536;27,76;36,52626594;18,8
23/09/2009;639,24;80,41158712;90,53189571;27,79;31,53496294;5
22/09/2009;639,21;80,08802232;90,16760823;27,83;30,32265626;14,5
21/09/2009;639,19;79,87265682;89,92513761;27,64;25,14734374;3,3
20/09/2009;639,21;80,08802232;90,16760823;27,87;20,37287941;2
19/09/2009;639,27;80,73577354;90,89688305;27,84;20,31400879;4
18/09/2009;639,33;81,38601918;91,62896623;27,75;20,19495446;0
17/09/2009;639,39;82,03877512;92,36387564;27,87;21,55180188;0
16/09/2009;639,44;82,58466743;92,97847197;27,75;26,48391452;0,5
15/09/2009;639,45;82,69405722;93,10162916;27,8;32,85944682;14
14/09/2009;639,41;82,25692101;92,60947658;27,65;35,21477113;14,1
13/09/2009;639,35;81,60332479;91,87362113;27,88;21,57805376;0
12/09/2009;639,4;82,14781294;92,48663657;27,81;24,01908284;0,5
11/09/2009;639,43;82,47534819;92,8553942;27,85;29,1144535;0,6
10/09/2009;639,42;82,3660994;92,73239577;27,84;45,45719029;13,6
09/09/2009;639,28;80,84397416;91,0187014;27,6;61,13369236;55,5
08/09/2009;639,01;77,94666314;87,7567454;26,32;49,57599219;0
07/09/2009;638,82;75,93734542;85,49454229;25,4;36,31940938;0
06/09/2009;638,73;74,99390845;84,43236779;25,81;31,84983555;23
05/09/2009;638,68;74,47206666;83,8448489;25,93;27,13570816;0
04/09/2009;638,67;74,36789347;83,72756485;25,98;34,39897634;40,9
03/09/2009;638,6;73,64049391;82,90861745;25,98;19,97018779;0
02/09/2009;638,65;74,15974169;83,49321585;25,94;15,07506014;0
01/09/2009;638,74;75,09847249;84,55009188;25,62;15,91082264;0
31/08/2009;638,82;75,93734542;85,49454229;24,84;15,08194368;0
30/08/2009;638,9;76,78044148;86,44374735;24,81;16,23126309;0
29/08/2009;638,97;77,52164435;87,2782353;24,87;17,48652576;0
28/08/2009;639,03;78,15957653;87,99645529;24,8;17,38838948;0
27/08/2009;639,09;78,79993968;88,7174122;24,8;23,56198321;0
26/08/2009;639,1;78,90690433;88,83783903;24,8;22,32160309;3,5
25/08/2009;639,12;79,12103782;89,07892259;24,78;19,81372882;0,8
24/08/2009;639,16;79,55012365;89,56201159;24,83;19,85104705;2,4
23/08/2009;639,2;79,98030518;90,0463342;24,79;23,54327386;0,3
22/08/2009;639,21;80,08802232;90,16760823;24,76;32,22843366;3,1
21/08/2009;639,15;79,44274965;89,4411239;24,91;36,05926407;40
20/08/2009;639,06;78,47945324;88,35659051;24,87;21,16066624;10
19/08/2009;639,09;78,79993968;88,7174122;24,83;18,63203252;10,1
18/08/2009;639,14;79,33544407;89,32031322;24,84;19,86739473;9,4
17/08/2009;639,18;79,76507716;89,80401837;24,79;137,2294471;0,1
16/08/2009;638,25;70,05030893;78,86658489;24,86;-105,0840056;0
15/08/2009;639,32;81,27747101;91,50675658;24,84;16,0286099;0
14/08/2009;639,39;82,03877512;92,36387564;23,03;16,71180188;0
13/08/2009;639,44;82,58466743;92,97847197;25,12;17,51121092;0
12/08/2009;639,5;83,24206681;93,71860923;25,39;19,02675814;2,8
11/08/2009;639,55;83,79185091;94,33758715;25,43;17,76684942;1,5
10/08/2009;639,61;84,45394712;95,08301237;26,61;16,34590385;0
09/08/2009;639,69;85,34076503;96,08144194;25,53;17,79676785;0
08/08/2009;639,75;86,00891628;96,83368427;25,53;17,76642616;0,1
07/08/2009;639,81;86,67968906;97,58887806;25,61;17,81590034;0
06/08/2009;639,87;87,35309927;98,34704122;26,53;20,01146578;0
05/08/2009;639,92;87,91630063;98,98112504;26,49;18,63945805;0
04/08/2009;639,98;88,59458745;99,74477857;26,76;20,19417251;0
03/08/2009;640,03;89,16187495;100,3834628;27,35;22,08174249;0
02/08/2009;640,07;89,6170524;100,8959272;29,12;23,83782062;0
01/08/2009;640,11;90,0734327;101,4097459;35,2;31,22919638;0,2
31/07/2009;640,14;90,41651013;101,7960018;48,15;38,85408848;0,9
30/07/2009;640,21;91,21967688;102,7002522;45,29;46,62062675;6,6
29/07/2009;640,2;91,10471073;102,5708168;30,71;41,32336186;11,1
28/07/2009;640,12;90,18771627;101,5384128;26,05;43,17755371;6,5
27/07/2009;639,99;88,70789563;99,8723473;21,03;57,42703491;32,3
26/07/2009;639,71;85,56319181;96,33186255;13,36;55,41305963;31,9
25/07/2009;639,38;81,92980746;92,24119371;13,41;43,43735411;18,1
24/07/2009;639,14;79,33544407;89,32031322;14,26;30,33385328;35,4
23/07/2009;639,01;77,94666314;87,7567454;17,2;18,43096742;1
22/07/2009;639;77,84030756;87,63700429;17,79;14,09475731;0
21/07/2009;639,03;78,15957653;87,99645529;18,57;16,10259847;0
20/07/2009;639,05;78,37276002;88,23646927;17,82;16,58512476;3
19/07/2009;639,06;78,47945324;88,35659051;17,86;15,38789635;3
18/07/2009;639,08;78,69304299;88,5970619;17,93;15,4547531;0,6
17/07/2009;639,1;78,90690433;88,83783903;18,46;15,98160309;0
16/07/2009;639,12;79,12103782;89,07892259;19,37;16,88844622;0
15/07/2009;639,14;79,33544407;89,32031322;20,87;19,62803717;0,8
14/07/2009;639,15;79,44274965;89,4411239;21,55;24,03313474;0
13/07/2009;639,13;79,22820681;89,19957948;19,9;50,67473747;0,2
12/07/2009;638,88;76,56926949;86,20599802;14,5;69,8797198;0
11/07/2009;638,42;71,7844617;80,8189918;11,67;65,5054098;65,7
10/07/2009;637,96;67,1330823;75,58220678;16,7;15,54550823;58,6
09/07/2009;637,97;67,23283039;75,6945088;16,75;10,96714814;0,2
08/07/2009;638,02;67,73246879;76,25702986;16,77;12,1311962;0
07/07/2009;638,06;68,13326144;76,70826481;16,76;12,11000664;0
06/07/2009;638,1;68,53502086;77,16058821;17,37;12,70876296;0
05/07/2009;638,14;68,93775174;77,61400533;15,74;13,40514815;0
04/07/2009;638,16;69,13948294;77,84112568;17,46;13,95241158;0
03/07/2009;638,19;69,44253858;78,18232279;17,42;13,90601849;7
02/07/2009;638,22;69,74614658;78,52414179;17,43;16,25724818;4,4
01/07/2009;638,23;69,84747234;78,63822004;17,01;12,31184697;0
30/06/2009;638,27;70,25339276;79,09522812;17,72;15,36662418;0
29/06/2009;638,29;70,45672443;79,32415037;17,42;15,06374894;0,5
28/06/2009;638,31;70,66030453;79,55335231;17,49;16,31079413;9,8
27/06/2009;638,32;70,76218791;79,66805837;17,49;17,49;2,2
26/06/2009;638,32;70,76218791;79,66805837;17,44;13,89805092;9,3
