Data;N’vel (m);Volume (hm_);Volume (%);Q Jusante (m_/s);Q Natural (m_/s);Chuva (mm)
14/05/2021;638,33;70,86413363;79,7828346;11,579;37,40701418;0
13/05/2021;638,15;69,0385868;77,72753112;11,763;25,56320565;39,8
12/05/2021;638,07;68,23361047;76,82124341;13,984;14,1538708;0
11/05/2021;638,11;68,63561232;77,27383974;14,896;16,433416;0
10/05/2021;638,14;68,93775174;77,61400533;12,174;14,55051815;0
09/05/2021;638,16;69,13948294;77,84112568;11,606;18,76106185;2,6
08/05/2021;638,14;68,93775174;77,61400533;11,624;16,30566;3
07/05/2021;638,14;68,93775174;77,61400533;13,863;14,89871096;0,2
06/05/2021;638,17;69,24044023;77,95478909;14,02;14,14605619;0
05/05/2021;638,21;69,64488242;78,41013289;13,88;15,04007371;0
04/05/2021;638,24;69,94885976;78,75236771;14,124;16,61116432;0,2
03/05/2021;638,26;70,1518199;78,98087167;14,386;14,42703665;0
02/05/2021;638,3;70,55848339;79,43871634;14,32;16,59027877;0
01/05/2021;638,32;70,76218791;79,66805837;14,48;17,16531338;0
30/04/2021;638,34;70,96614173;79,89768107;11,745;17,7031294;0,8
29/04/2021;638,33;70,86413363;79,7828346;11,727;17,73151722;0
28/04/2021;638,32;70,76218791;79,66805837;11,718;17,81989587;0
27/04/2021;638,31;70,66030453;79,55335231;11,717;17,66548536;0,6
26/04/2021;638,3;70,55848339;79,43871634;11,717;20,03643153;0
25/04/2021;638,27;70,25339276;79,09522812;11,76;22,52171486;0,4
24/04/2021;638,22;69,74614658;78,52414179;11,709;41,11502491;0,2
23/04/2021;638,01;67,63242114;76,14439058;11,799;54,56747958;0,2
22/04/2021;637,68;64,36410444;72,46473548;11,908;45,6312078;14
21/04/2021;637,42;61,83341493;69,61554264;11,938;28,86819973;12,6
20/04/2021;637,31;60,77415873;68,42297232;11,85;23,17073432;9
19/04/2021;637,25;60,19919141;67,77564172;12,669;28,1962225;1,4
18/04/2021;637,15;59,24526608;66,70165882;12,86;23,01307299;21,4
17/04/2021;637,1;58,77032502;66,16694342;12,66;16,69113946;1,8
16/04/2021;637,11;58,86520609;66,27376588;12,655;16,11499027;0
15/04/2021;637,12;58,96014066;66,38064856;12,638;18,66469973;0
14/04/2021;637,11;58,86520609;66,27376588;12,61;17,48055;1
13/04/2021;637,11;58,86520609;66,27376588;12,631;16,22916027;1,8
12/04/2021;637,12;58,96014066;66,38064856;12,594;15,26431961;0
11/04/2021;637,14;59,15017058;66,59459496;12,544;17,44923;0
10/04/2021;637,14;59,15017058;66,59459496;12,573;17,55938;0
09/04/2021;637,14;59,15017058;66,59459496;12,549;19,70347039;0
08/04/2021;637,12;58,96014066;66,38064856;12,535;22,78593526;0
07/04/2021;637,07;58,48600206;65,84683661;12,561;25,80836586;7
06/04/2021;636,99;57,73014325;64,99584817;12,548;18,33858604;0
05/04/2021;636,98;57,63589847;64,88974209;12,542;18,12096779;4,2
04/04/2021;636,97;57,54170625;64,78369518;12,58;16,14373221;0
03/04/2021;636,98;57,63589847;64,88974209;12,58;18,47941779;0
02/04/2021;636,97;57,54170625;64,78369518;12,64;19,71843425;0,8
01/04/2021;636,95;57,35347916;64,57177852;12,636;23,16039032;1
31/03/2021;636,9;56,88382601;64,04301654;13,498;27,17412587;10
30/03/2021;636,82;56,13507965;63,20003569;16,483;20,59635482;7
29/03/2021;636,83;56,22849232;63,30520494;16,452;17,34067468;3,4
28/03/2021;636,87;56,60265835;63,72646214;16,136;18,11752463;7
27/03/2021;636,9;56,88382601;64,04301654;15,158;18,39656028;0,2
26/03/2021;636,92;57,07153085;64,25434522;23,149;18,55239116;0,2
25/03/2021;637,01;57,91879075;65,20823816;16,745;18,60085693;0,2
24/03/2021;637,04;58,20215796;65,52726893;21,53;19,11497184;0,4
23/03/2021;637,11;58,86520609;66,27376588;23,664;21,11740192;0,6
22/03/2021;637,18;59,53087559;67,0232141;21,289;25,15235241;0,6
21/03/2021;637,19;59,62618668;67,1305207;21,24;37,27680843;0,8
20/03/2021;637,09;58,67549737;66,06018111;21,71;44,4618381;4
19/03/2021;636,93;57,16546141;64,36009754;25,522;43,2897352;31
18/03/2021;636,81;56,04171837;63,0949243;24,229;22,85972911;0,8
17/03/2021;636,87;56,60265835;63,72646214;24,052;19,22372045;0,2
16/03/2021;636,96;57,4475665;64,67770735;23,988;20,50506255;0
15/03/2021;637,04;58,20215796;65,52726893;23,994;20,95475184;0,2
14/03/2021;637,11;58,86520609;66,27376588;24,035;22,75588269;1,8
13/03/2021;637,16;59,34041536;66,80878325;24,004;26,74254923;0
12/03/2021;637,18;59,53087559;67,0232141;23,675;27,55057241;5,6
11/03/2021;637,19;59,62618668;67,1305207;26,732;31,73683;0
10/03/2021;637,19;59,62618668;67,1305207;25,185;29,1839565;6,4
09/03/2021;637,2;59,72155184;67,23788818;24,162;33,69197187;0
08/03/2021;637,16;59,34041536;66,80878325;24,257;49,77468253;2,4
07/03/2021;636,97;57,54170625;64,78369518;24,91;39,52691826;11,8
06/03/2021;636,88;56,69632905;63,8319219;27,35;33,39978168;0,8
05/03/2021;636,87;56,60265835;63,72646214;27,372;32,0679;14,8
04/03/2021;636,87;56,60265835;63,72646214;29,965;23,26658227;4,6
03/03/2021;636,98;57,63589847;64,88974209;28,39;29,285548;0,8
02/03/2021;637,02;58,01319362;65,31452223;24,117;38,01393216;0
01/03/2021;636,94;57,25944415;64,46590861;17,694;46,51534567;25,4
28/02/2021;636,72;55,20376734;62,15151183;17,508;32,09429103;6
27/02/2021;636,63;54,36991999;61,21271949;15,749;31,64551525;31,4
26/02/2021;636,53;53,44817151;60,17496311;15,065;25,38960978;0,4
25/02/2021;636,48;52,98914992;59,65817075;15,113;22,11765054;17,6
24/02/2021;636,46;52,80588425;59,45183992;15,065;18,03327946;0
23/02/2021;636,48;52,98914992;59,65817075;18,223;20,03775548;0
22/02/2021;636,51;53,26441553;59,96808028;22,435;18,77147225;0
21/02/2021;636,59;54,00062455;60,79694588;22,49;20,08044309;0,2
20/02/2021;636,66;54,64741641;61,5251406;23,86;23,14113312;4,8
19/02/2021;636,72;55,20376734;62,15151183;24,547;24,20989338;0
18/02/2021;636,77;55,66878568;62,67505567;24,35;25,21179941;18,4
17/02/2021;636,81;56,04171837;63,0949243;24,287;23,73282182;7,2
16/02/2021;636,86;56,50903939;63,62106065;26,153;25,94982825;8,6
15/02/2021;636,91;56,97765241;64,14865159;26,156;31,01621;0,2
14/02/2021;636,91;56,97765241;64,14865159;16,757;46,39566268;0,8
13/02/2021;636,68;54,83266504;61,73370394;14,82;38,31435601;38,4
12/02/2021;636,51;53,26441553;59,96808028;13,665;24,10636506;24
11/02/2021;636,46;52,80588425;59,45183992;13;18,93882806;0
10/02/2021;636,45;52,71432461;59,34875692;14,559;17,37874935;0
09/02/2021;636,47;52,89749266;59,55497784;16,789;18,73496666;0
08/02/2021;636,5;53,17261129;59,86472189;17,432;18,75884562;0
07/02/2021;636,53;53,44817151;60,17496311;17,5;23,58544742;0
06/02/2021;636,52;53,35626891;60,07149399;24,97;24,99754044;0,2
05/02/2021;636,57;53,81627543;60,58939525;27,38;21,88458316;8
04/02/2021;636,67;54,74001558;61,62939396;22,412;26,56846824;43
03/02/2021;636,68;54,83266504;61,73370394;25,993;23,39111635;3,6
02/02/2021;636,75;55,48262577;62,46546636;22,769;14,83174002;0
01/02/2021;636,87;56,60265835;63,72646214;22,299;20,68898569;0
31/01/2021;636,93;57,16546141;64,36009754;22,32;19,87087542;0,2
30/01/2021;637;57,82444065;65,1020135;21,49;30,32887896;0
29/01/2021;636,97;57,54170625;64,78369518;16,25;23,49034425;0
28/01/2021;636,95;57,35347916;64,57177852;15,222;20,43612;0
27/01/2021;636,95;57,35347916;64,57177852;15,029;32,53652101;9,8
26/01/2021;636,83;56,22849232;63,30520494;15,093;35,23574354;6
25/01/2021;636,69;54,92536488;61,83807064;14,94;28,38035091;0,2
24/01/2021;636,61;54,18517254;61,0047204;19,22;32,6917846;10,8
23/01/2021;636,53;53,44817151;60,17496311;26,44;25,27911751;0,2
22/01/2021;636,59;54,00062455;60,79694588;31,69;25,98537698;0
21/01/2021;636,69;54,92536488;61,83807064;31,675;27,04639295;1,8
20/01/2021;636,78;55,76194213;62,77993645;31,232;32,87642908;1,2
19/01/2021;636,81;56,04171837;63,0949243;22,935;33,32317971;47,4
18/01/2021;636,76;55,57568025;62,57023233;20,691;29,6359875;0,6
17/01/2021;636,72;55,20376734;62,15151183;22,443;38,29228034;0,4
16/01/2021;636,62;54,2775213;61,10869184;31,001;44,70470812;23,2
15/01/2021;636,54;53,54012338;60,27848771;27,167;35,26142308;0,4
14/01/2021;636,51;53,26441553;59,96808028;30,704;28,06056473;5,4
13/01/2021;636,58;53,90842517;60,69314262;25,485;29,23029751;0,4
12/01/2021;636,59;54,00062455;60,79694588;17,486;32,04420687;3,6
11/01/2021;636,5;53,17261129;59,86472189;17,407;22,31952;7,4
10/01/2021;636,5;53,17261129;59,86472189;17,49;22,14381;0,2
09/01/2021;636,5;53,17261129;59,86472189;17,52;25,69089334;5,6
08/01/2021;636,47;52,89749266;59,55497784;17,577;22,71221;6,4
07/01/2021;636,47;52,89749266;59,55497784;20,428;20,94202754;8,6
06/01/2021;636,51;53,26441553;59,96808028;27,617;24,23901225;1,2
05/01/2021;636,59;54,00062455;60,79694588;26,642;30,63794209;10,4
04/01/2021;636,6;54,09287365;60,90080511;21,615;26,22045;1,6
03/01/2021;636,6;54,09287365;60,90080511;21,665;35,70082566;2,2
02/01/2021;636,51;53,26441553;59,96808028;26,81;24,26430473;1,8
01/01/2021;636,58;53,90842517;60,69314262;28,689;30,76002961;0,8
31/12/2020;636,6;54,09287365;60,90080511;28,681;34,54899791;0,8
30/12/2020;636,59;54,00062455;60,79694588;26,586;27,12209724;2,6
29/12/2020;636,63;54,36991999;61,21271949;14,175;27,48471836;0,6
28/12/2020;636,55;53,63212461;60,38206788;11,784;28,93002114;1,6
27/12/2020;636,43;52,53135136;59,14275533;11,79;16,12328;0
26/12/2020;636,43;52,53135136;59,14275533;14,44;16,86359413;0
25/12/2020;636,45;52,71432461;59,34875692;15,4;17,34688935;0,2
24/12/2020;636,47;52,89749266;59,55497784;19,32;21,02362666;0
23/12/2020;636,5;53,17261129;59,86472189;24,607;21,76737347;0
22/12/2020;636,57;53,81627543;60,58939525;19,349;30,37788741;25,4
21/12/2020;636,51;53,26441553;59,96808028;20,693;28,20046452;28
20/12/2020;636,48;52,98914992;59,65817075;23,264;23,05025022;16,4
19/12/2020;636,53;53,44817151;60,17496311;26,106;28,03262194;2,6
18/12/2020;636,56;53,72417527;60,4857037;26,139;22,62474468;18,2
17/12/2020;636,64;54,46236869;61,31680345;15,268;26,54447337;0,2
16/12/2020;636,58;53,90842517;60,69314262;12,685;28,32834978;15,2
15/12/2020;636,48;52,98914992;59,65817075;12,926;21,0054686;27,6
14/12/2020;636,45;52,71432461;59,34875692;13,383;17,05490194;6,8
13/12/2020;636,46;52,80588425;59,45183992;12,16;18,95518242;0,8
12/12/2020;636,44;52,62281367;59,24572875;13,16;15,17208498;0
11/12/2020;636,47;52,89749266;59,55497784;13,664;14,42754754;0
10/12/2020;636,51;53,26441553;59,96808028;12,279;17,10202;0
09/12/2020;636,51;53,26441553;59,96808028;11,778;19,47935452;6
08/12/2020;636,48;52,98914992;59,65817075;11,735;18,66088054;2,4
07/12/2020;636,46;52,80588425;59,45183992;11,737;17,31080806;1,4
06/12/2020;636,45;52,71432461;59,34875692;11,772;16,44408;5,2
05/12/2020;636,45;52,71432461;59,34875692;11,782;14,43170935;0
04/12/2020;636,47;52,89749266;59,55497784;12,26;15,96299205;0
03/12/2020;636,48;52,98914992;59,65817075;17,488;18,06413764;1
02/12/2020;636,52;53,35626891;60,07149399;20,738;20,17337044;1,2
01/12/2020;636,57;53,81627543;60,58939525;11,877;21,87385956;9,6
30/11/2020;636,52;53,35626891;60,07149399;13,794;14,14540453;8,6
29/11/2020;636,56;53,72417527;60,4857037;15,13;13,63183212;0
28/11/2020;636,62;54,2775213;61,10869184;17,03;14,58027042;0
27/11/2020;636,69;54,92536488;61,83807064;23,097;13,91819163;0
26/11/2020;636,82;56,13507965;63,20003569;23,166;14,87615193;0
25/11/2020;636,94;57,25944415;64,46590861;25,513;17,20246017;0
24/11/2020;637,06;58,39133425;65,74025426;24,333;15,98560416;0,2
23/11/2020;637,18;59,53087559;67,0232141;22,995;17,67778792;0
22/11/2020;637,27;60,39062834;67,9911722;23,044;20,94171355;0
21/11/2020;637,33;60,96625335;68,63924327;23,12;35,63377496;0,4
20/11/2020;637,26;60,29488258;67,88337623;23,307;43,28186193;2,6
19/11/2020;637,12;58,96014066;66,38064856;21,442;48,65022583;26,8
18/11/2020;636,91;56,97765241;64,14865159;12,564;35,31928951;22,4
17/11/2020;636,74;55,38962218;62,36075767;12,568;22,59901841;26,4
16/11/2020;636,69;54,92536488;61,83807064;12,947;18,53355477;11
15/11/2020;636,68;54,83266504;61,73370394;12,64;15,28704661;0,8
14/11/2020;636,7;55,01811516;61,94249413;24,17;15,14992508;0
13/11/2020;636,83;56,22849232;63,30520494;26,181;18,90232711;0,8
12/11/2020;636,94;57,25944415;64,46590861;23,436;19,88792364;7,6
11/11/2020;637,01;57,91879075;65,20823816;23,59;20,7057143;0,2
10/11/2020;637,07;58,48600206;65,84683661;23,422;16,13455888;14,6
09/11/2020;637,17;59,43561851;66,91596832;22,253;11,92525054;0
08/11/2020;637,3;60,67819388;68,31492969;22,225;14,8926954;0
07/11/2020;637,4;61,64032395;69,39814993;14,558;17,04707755;0
06/11/2020;637,41;61,7368416;69,50681494;11,833;20,07000142;2,4
05/11/2020;637,37;61,35110435;69,07253022;11,875;17,63021584;18,2
04/11/2020;637,35;61,15856836;68,85576235;11,879;17,47892822;0
03/11/2020;637,33;60,96625335;68,63924327;11,884;24,28979167;0
02/11/2020;637,25;60,19919141;67,77564172;12,1;38,75461311;0,8
01/11/2020;637,04;58,20215796;65,52726893;12,08;43,61300881;4
31/10/2020;636,78;55,76194213;62,77993645;12,1;34,75608217;37,8
30/10/2020;636,6;54,09287365;60,90080511;11,98;14,14330579;27,6
29/10/2020;636,61;54,18517254;61,0047204;11,964;11,60575347;0
28/10/2020;636,65;54,55486748;61,42094379;11,98;12,53352039;0
27/10/2020;636,68;54,83266504;61,73370394;11,958;13,45035661;0
26/10/2020;636,7;55,01811516;61,94249413;12,07;13,35710785;0,4
25/10/2020;636,72;55,20376734;62,15151183;11,96;13,32788236;0,2
24/10/2020;636,74;55,38962218;62,36075767;11,957;13,42249014;0,2
23/10/2020;636,76;55,57568025;62,57023233;11,964;12,7009401;0,2
22/10/2020;636,79;55,85514968;62,88487476;11,97;14,52410665;0,2
21/10/2020;636,8;55,9484084;62,98987069;11,72;14,22847354;0
20/10/2020;636,81;56,04171837;63,0949243;11,88;16,65600646;2,6
19/10/2020;636,8;55,9484084;62,98987069;11,888;13,26753315;0
18/10/2020;636,82;56,13507965;63,20003569;11,87;14,62781482;0,2
17/10/2020;636,83;56,22849232;63,30520494;11,83;13,21010195;3,2
16/10/2020;636,85;56,41547212;63,51571734;11,82;12,74296273;1,4
15/10/2020;636,87;56,60265835;63,72646214;11,797;11,93704463;0,8
14/10/2020;636,9;56,88382601;64,04301654;11,99;13,74381028;0
13/10/2020;636,92;57,07153085;64,25434522;12,736;15,30302078;0
12/10/2020;636,93;57,16546141;64,36009754;12,625;16,96097922;0
11/10/2020;636,92;57,07153085;64,25434522;12,627;21,49206509;0
10/10/2020;636,87;56,60265835;63,72646214;12,626;23,72887734;26,4
09/10/2020;636,8;55,9484084;62,98987069;12,622;13,56553315;1,8
08/10/2020;636,82;56,13507965;63,20003569;12,02;14,36649482;5,8
07/10/2020;636,83;56,22849232;63,30520494;12;14,6006992;0
06/10/2020;636,84;56,32195645;63,41043213;11,97;20,13467282;0
05/10/2020;636,8;55,9484084;62,98987069;11,812;17,58822447;0,4
04/10/2020;636,78;55,76194213;62,77993645;12,5;12,78277908;0,8
03/10/2020;636,81;56,04171837;63,0949243;12;13,12466364;0
02/10/2020;636,84;56,32195645;63,41043213;12,04;12,97937548;0
01/10/2020;636,87;56,60265835;63,72646214;12,035;14,89239832;0,2
30/09/2020;636,88;56,69632905;63,8319219;12,02;13,71073631;0
29/09/2020;636,9;56,88382601;64,04301654;11,931;13,29987028;0,8
28/09/2020;636,92;57,07153085;64,25434522;11,94;14,16860078;2,6
27/09/2020;636,93;57,16546141;64,36009754;15;13,20940658;0
26/09/2020;636,98;57,63589847;64,88974209;11,6;15,49814;0
25/09/2020;636,98;57,63589847;64,88974209;11,6;17,32188818;0
24/09/2020;636,96;57,4475665;64,67770735;11,8;28,57201407;0,2
23/09/2020;636,84;56,32195645;63,41043213;11,8;26,76754835;3,2
22/09/2020;636,73;55,29666939;62,25610619;12,9;19,87156599;7,2
21/09/2020;636,69;54,92536488;61,83807064;15,463;13,46394159;5,4
20/09/2020;636,74;55,38962218;62,36075767;13,86;12,87325135;0,2
19/09/2020;636,78;55,76194213;62,77993645;14,66;13,74750869;0,8
18/09/2020;636,82;56,13507965;63,20003569;16,494;13,85247782;0,4
17/09/2020;636,88;56,69632905;63,8319219;16,62;14,75058737;0
16/09/2020;636,93;57,16546141;64,36009754;16,31;14,35950658;0,4
15/09/2020;636,98;57,63589847;64,88974209;16,207;11,59774761;0,4
14/09/2020;637,05;58,29671957;65,63373172;16,3;12,31213523;0
13/09/2020;637,12;58,96014066;66,38064856;16,415;14,33996414;0
12/09/2020;637,17;59,43561851;66,91596832;16,543;13,65168197;0
11/09/2020;637,23;60,00797255;67,56035674;18,17;14,13855857;0
10/09/2020;637,3;60,67819388;68,31492969;17,136;14,14626742;0
09/09/2020;637,36;61,2548087;68,96411514;16,985;13,90771864;0
08/09/2020;637,42;61,83341493;69,61554264;16,92;14,75433909;0
07/09/2020;637,47;62,31711936;70,16012434;16,87;16,86059397;0
06/09/2020;637,5;62,60801486;70,48763088;16,77;15,39741934;0
05/09/2020;637,54;62,99666458;70,92519464;16,65;17,80636048;0
04/09/2020;637,56;63,19132892;71,14435872;16,636;14,05575702;0
03/09/2020;637,61;63,6789846;71,69338897;16,623;13,44520122;0
02/09/2020;637,67;64,26605781;72,35434906;16,65;14,60044455;0
01/09/2020;637,72;64,75686817;72,90693102;16,715;13,2139098;0,8
31/08/2020;637,78;65,34775346;73,57218298;16,74;16,57833458;0,4
30/08/2020;637,81;65,64398325;73,90569516;16,731;14,47602534;0
29/08/2020;637,86;66,13887248;74,46286935;16,742;14,6327343;0,2
28/08/2020;637,91;66,63523579;75,02170313;16,146;15,0026485;0
27/08/2020;637,95;67,0333939;75,46997197;16,81;17,59386735;0
26/08/2020;637,97;67,23283039;75,6945088;16,795;17,74350039;0
25/08/2020;637,99;67,43250594;75,91931478;16,81;20,02909;0,2
24/08/2020;637,99;67,43250594;75,91931478;16,866;32,47262442;0
23/08/2020;637,88;66,3372404;74,68620313;19,84;41,89628825;2,6
22/08/2020;637,71;64,65859051;72,79628449;22,57;43,99141216;8,4
21/08/2020;637,55;63,0939684;71,03474476;17,05;24,4973673;30
20/08/2020;637,51;62,7050926;70,59692648;18,743;19,20502052;0
19/08/2020;637,53;62,89941739;70,81570827;17,08;23,44782447;9
18/08/2020;637,5;62,60801486;70,48763088;17,151;30,07904383;6,8
17/08/2020;637,41;61,7368416;69,50681494;17,66;36,11492193;16,2
16/08/2020;637,27;60,39062834;67,9911722;17,6;21,44119851;52,8
15/08/2020;637,26;60,29488258;67,88337623;18,89;12,28126682;0
14/08/2020;637,35;61,15856836;68,85576235;19,074;14,84455584;4,6
13/08/2020;637,42;61,83341493;69,61554264;19,08;13,34087306;0
12/08/2020;637,5;62,60801486;70,48763088;19,049;15,47658982;0
11/08/2020;637,56;63,19132892;71,14435872;19,06;12,16519774;0
10/08/2020;637,65;64,07013721;72,13377061;19,275;14,81883505;0
09/08/2020;637,72;64,75686817;72,90693102;19,816;13,98588329;0
08/08/2020;637,8;65,54518148;73,79445857;19,504;14,72236557;0,6
07/08/2020;637,87;66,23802692;74,574503;16,92;14,35222941;0
06/08/2020;637,92;66,73468614;75,13366994;16,917;14,41124161;0
05/08/2020;637,97;67,23283039;75,6945088;16,87;14,13180814;0
04/08/2020;638,02;67,73246879;76,25702986;16,81;15,4469362;0
03/08/2020;638,06;68,13326144;76,70826481;19,898;16,26081697;0
02/08/2020;638,12;68,73626458;77,38715972;20,111;18,83458078;0
01/08/2020;638,16;69,13948294;77,84112568;19,898;26,82575817;0
31/07/2020;638,13;68,83697769;77,50054822;19,103;21,79609;1
30/07/2020;638,13;68,83697769;77,50054822;19,1;17,32309464;16
29/07/2020;638,17;69,24044023;77,95478909;19,048;13,9832499;0,6
28/07/2020;638,24;69,94885976;78,75236771;19,04;14,04347561;0
27/07/2020;638,31;70,66030453;79,55335231;18,895;15,37124871;0
26/07/2020;638,36;71,17034544;80,12758511;19,428;13,50747558;0,2
25/07/2020;638,43;71,88703468;80,93447425;20,319;13,90963662;0
24/07/2020;638,51;72,70989734;81,86089939;19,76;13,4477702;0,2
23/07/2020;638,59;73,53683777;82,79191553;20,865;16,08331697;0
22/07/2020;638,66;74,26378517;83,61035387;20,86;8,571935917;0
21/07/2020;638,79;75,62227519;85,13981847;20,883;14,13100422;0,2
20/07/2020;638,87;76,46378318;86,08723558;19,25;15,02845189;0
19/07/2020;638,93;77,09769895;86,80093368;19,773;14,41599296;0
18/07/2020;639;77,84030756;87,63700429;18,668;17,23998774;0
17/07/2020;639,04;78,26613447;88,11642423;18,305;16,54201916;0
16/07/2020;639,08;78,69304299;88,5970619;17,15;15,28674619;0,2
15/07/2020;639,12;79,12103782;89,07892259;17,161;16,0196334;1
14/07/2020;639,15;79,44274965;89,4411239;17,19;14,66050259;2,8
13/07/2020;639,19;79,87265682;89,92513761;18,734;14,06149213;0
12/07/2020;639,25;80,51958009;90,65348028;19,79;16,32832572;0
11/07/2020;639,3;81,06058357;91,26257248;17,7;14,4392629;0
10/07/2020;639,35;81,60332479;91,87362113;19,65;16,60181376;0
09/07/2020;639,4;82,14781294;92,48663657;20,11;14,27412462;0
08/07/2020;639,47;82,9130487;93,34818211;19,67;17,02594815;0
07/07/2020;639,51;83,35188138;93,84224466;20,56;15,22963875;0
06/07/2020;639,57;84,01226347;94,58574003;20,56;17,60939072;0
05/07/2020;639,61;84,45394712;95,08301237;21,66;16,31082712;0
